col0,col1,col2,col3,col4,col5,col6,col7,col8,is_centroid
44.38814,18.07790,43.40995,32.04313,0.61730,30.64081,47.13316,2.25866,3.89753,0
47.45456,32.48722,0.39609,33.28477,15.82266,12.50653,24.76396,17.17968,40.99362,0
31.25346,20.82058,24.35547,36.06857,32.73805,31.14174,45.46352,12.63830,32.78216,0
16.75717,18.32889,31.14439,0.76500,30.62804,18.48252,32.22653,48.05768,42.04789,0
18.89053,37.99488,14.32645,11.76378,15.60131,33.57486,41.97729,48.73807,8.63127,0
4.10847,25.48466,17.09017,47.45570,38.06243,3.64059,46.41466,4.05777,34.62185,0
18.80050,39.53446,25.11481,2.62513,35.64302,44.94762,37.13139,40.02806,8.05497,0
32.85540,41.20310,10.93016,34.86434,18.47878,39.65520,43.87417,10.72678,23.12609,0
31.46065,13.85190,38.07966,13.36826,25.84676,48.56969,5.63437,33.67387,15.95988,0
32.26002,23.30739,30.65619,17.51106,46.15988,15.50112,43.35773,38.81051,38.15693,0
35.25227,22.58774,34.14058,40.63043,11.83335,31.57579,16.39923,27.67776,25.79217,0
8.70215,7.95742,42.55113,41.72715,16.10713,32.37708,20.61044,28.94563,32.87627,0
9.76515,40.67665,47.62290,15.84328,17.63119,22.15070,45.60633,34.27196,32.98509,0
21.82262,1.65072,10.80077,30.74214,11.04438,17.79618,9.36778,26.27055,45.19772,0
48.22357,48.05212,45.08650,30.87950,17.37146,40.32514,26.87790,21.96911,1.53531,0
20.21043,44.98142,39.27702,12.84165,9.00056,23.24918,32.53058,30.44515,30.00985,0
8.22739,34.05339,7.05245,49.37769,27.74283,37.93438,35.06295,44.99001,10.49426,0
14.84934,21.04635,27.94588,46.69685,11.01364,38.34249,44.76078,32.62200,31.01858,0
16.50064,43.02772,37.25484,26.85366,44.78652,44.17134,11.13919,20.91231,44.16669,0
33.98209,26.43662,32.95611,10.80296,22.78514,26.66565,42.74331,11.71453,20.55313,0
26.83600,26.93910,45.26952,2.81017,37.02346,49.66559,48.58592,28.51535,39.05246,0
1.71282,11.48735,6.48967,49.15091,13.00014,5.90209,18.48282,38.64212,49.91529,0
42.90184,40.08254,21.24333,42.74918,20.47965,20.41777,3.94239,6.24251,20.83345,0
27.50691,12.69058,3.16983,13.86858,33.60862,9.75157,34.70664,6.95723,41.16896,0
47.65215,36.06461,7.44303,8.82903,20.76596,2.34655,5.54239,5.38198,5.09580,0
32.10676,6.86270,30.75041,14.09310,26.32542,19.46370,26.26745,29.02367,23.49118,0
24.96370,31.43031,5.99540,36.34665,3.65692,32.50927,2.36225,14.60239,13.93707,0
9.29313,41.88552,9.05439,18.99163,10.34105,42.92264,15.43035,6.79393,33.75475,0
45.12518,49.62474,23.36727,5.59068,32.13489,37.19790,26.55239,18.57825,31.11863,0
19.35261,40.65440,12.44036,36.13153,31.15161,17.79914,22.84878,41.44627,32.34678,0
33.52598,29.01155,3.02213,15.65828,45.56321,15.10323,35.45817,25.28905,41.45273,0
9.34718,36.63468,9.75577,49.31544,22.03625,21.20664,35.60827,15.78154,10.96628,0
9.34716,18.43839,23.19455,36.63831,47.00280,0.68286,43.40501,12.76048,6.44477,0
20.23504,5.24005,28.88822,10.88828,34.28438,46.08890,43.68434,23.94898,9.24969,0
41.75296,15.98261,14.08879,41.05486,27.04677,11.69594,6.81908,7.03192,19.74319,0
30.17955,42.37383,12.96901,38.79600,1.47657,6.20417,47.63994,14.80480,2.14942,0
7.21577,19.73673,42.83423,40.93532,39.45134,46.64766,46.32419,40.63614,14.02095,0
21.22671,24.90865,17.78204,32.46854,32.89497,35.40139,16.78774,24.32772,40.20497,0
18.69629,15.33080,15.47001,49.52791,35.96386,14.51556,19.13308,37.77776,39.55498,0
39.29433,48.05543,37.67152,22.84776,5.76203,35.11659,10.09907,48.48301,5.59148,0
4.32935,48.56135,14.80383,4.54378,2.84446,24.78219,19.89023,46.78551,26.95723,0
0.90918,48.46746,36.75710,33.52011,8.12126,26.08114,9.17395,36.57468,17.34744,0
38.82300,38.51436,5.22947,21.57463,16.54181,36.76431,22.57597,5.66017,48.35529,0
5.83369,4.54999,43.88711,29.24153,2.78195,27.98325,31.30660,25.63426,16.52616,0
48.39977,25.30739,30.47610,41.37912,1.59990,41.07872,32.44997,10.58261,45.39054,0
42.46220,45.04861,11.48158,40.44603,24.43126,25.78834,17.83461,3.47476,43.30535,0
24.65481,14.30965,15.29718,33.73785,13.66910,48.48972,14.61953,12.60387,34.26554,0
43.89413,23.07325,6.22091,39.10788,7.50429,41.03785,34.52037,0.34494,48.48186,0
46.68924,26.29533,0.36468,29.82995,6.54805,43.38510,30.78042,17.16133,46.93748,0
13.76957,15.21467,25.63137,5.66129,18.99104,14.74274,7.50876,16.81370,15.28908,0
44.20840,7.49012,12.11396,18.12897,18.36543,47.28997,49.27028,4.27456,38.42049,0
31.40044,32.06700,26.85580,0.37402,16.65216,36.63277,23.02533,1.99562,20.33964,0
4.95453,19.08530,20.46434,48.11378,45.90990,7.42508,47.80609,16.48255,26.54312,0
0.98269,28.17373,9.34712,4.81361,8.01954,12.05617,16.96260,4.23868,10.60288,0
42.48172,2.51709,9.46213,1.32443,19.88996,42.66897,36.69721,13.79272,28.60720,0
33.78109,45.94166,31.66306,32.02814,2.72515,9.80720,39.86876,27.75488,44.89478,0
11.98161,42.10667,44.42069,45.31307,44.75506,44.78656,1.52754,36.63840,7.68252,0
15.75152,48.22762,45.61771,25.30029,8.74095,44.03727,14.43608,31.05098,2.71172,0
15.51849,22.84841,30.88431,34.78906,13.77954,32.44306,18.84566,48.58306,13.54634,0
16.88883,24.88623,49.19974,33.57170,46.19120,13.16988,15.53677,9.97666,48.31352,0
36.62089,4.00908,39.79624,23.87672,11.72505,40.25506,33.58446,23.76532,2.57624,0
21.47346,35.85975,39.30654,38.89668,31.08185,28.46819,40.91496,39.62255,22.66948,0
2.80232,22.08985,6.13650,32.93099,4.41977,37.67147,2.40900,40.73522,40.80101,0
11.34108,35.10717,10.46022,8.49822,9.80149,8.59107,9.90226,23.83669,29.91344,0
3.49830,35.92207,28.97149,45.74060,17.46388,42.75202,19.98205,5.19499,43.04340,0
44.18809,26.16607,31.18786,45.15446,5.31594,25.70088,2.94195,16.62285,11.29359,0
18.24202,33.93716,25.29606,5.34788,21.70182,27.84292,44.71587,30.87423,13.90803,0
43.39705,20.65674,47.81483,31.69754,42.82804,31.95891,38.95349,5.11973,26.00520,0
12.61735,42.73735,15.33797,3.25638,11.88836,40.01727,9.01851,44.89586,1.45244,0
5.92249,36.52175,31.77924,30.37477,23.78819,41.53025,31.84725,45.42107,0.82512,0
38.13569,16.49440,33.61959,16.54667,44.84162,12.57605,4.66607,42.00723,1.71800,0
10.23475,49.91980,25.14211,3.09790,18.13850,12.15246,23.97794,25.72819,42.64165,0
16.41014,45.58768,5.57645,21.38021,38.14784,18.60353,47.21158,12.39628,1.62615,0
36.23418,6.31629,38.57285,16.31568,38.42794,36.10371,40.12418,25.03784,0.15760,0
42.78449,38.30101,31.89592,11.74576,39.19866,38.10406,15.99465,20.81515,40.09544,0
15.86824,31.85164,3.25093,15.55127,39.49688,2.43296,11.92729,46.19817,26.56836,0
39.83606,28.37480,4.28321,49.33432,38.90514,9.08085,10.12252,16.63985,49.41051,0
46.09065,38.32266,3.50018,4.44258,21.09874,17.02250,10.61272,12.83321,37.35068,0
26.53535,43.04375,44.71033,13.53337,11.91856,48.10423,40.71727,20.26004,35.85176,0
11.53490,39.37454,35.66052,28.32011,13.57813,43.33843,48.11977,45.87528,29.04605,0
31.20037,26.07019,41.60166,7.45831,46.54129,28.87419,43.75475,4.21350,27.08663,0
33.26290,17.05106,29.44719,36.02288,22.13915,12.67601,10.92032,42.26353,46.11695,0
11.30214,34.35791,48.56747,42.51130,24.54299,25.10364,23.10039,38.88026,6.33505,0
0.62936,13.56824,28.82540,30.70037,19.26789,40.13572,40.10509,45.79791,8.79641,0
40.55860,41.16876,22.63311,25.01952,24.42698,41.31829,43.22022,17.55402,27.38969,0
28.59667,12.21484,27.43213,24.16561,40.46676,45.63990,47.26341,38.69031,49.77150,0
16.23273,32.37351,43.47481,44.50932,15.13497,33.91861,29.99184,39.69350,32.51568,0
21.21569,33.97857,30.31685,31.73840,13.54662,49.80373,32.37453,9.80561,29.31952,0
35.29731,47.94572,3.69175,39.34678,0.99379,24.09308,6.13968,27.77418,3.86533,0
47.86196,44.79040,28.94666,11.15786,25.64116,25.93548,1.40148,31.66424,47.14797,0
33.48909,39.62354,31.83288,40.49059,18.60760,29.14577,24.06735,3.99753,27.69315,0
6.09549,32.15986,7.61452,43.03033,33.30593,20.64583,0.76457,25.73011,29.84293,0
29.81741,45.12681,2.81256,15.49184,25.90954,46.21771,47.05418,41.13733,2.27616,0
6.69775,10.83670,35.34065,44.66423,1.73719,18.87499,28.24050,0.82030,0.05980,0
11.13562,15.24965,47.30594,11.29188,47.67202,3.87354,30.12897,3.26184,15.77362,0
0.61704,46.81449,34.81539,24.05906,11.46593,4.21473,28.04083,42.77306,36.56700,0
49.27576,32.52719,44.48242,33.60019,7.23287,5.96567,0.38835,36.54566,26.93209,0
12.70260,47.19260,42.91370,12.05426,44.58661,5.91054,34.32361,31.03415,30.53955,0
19.98040,6.65764,3.91526,35.45720,35.88318,22.77653,49.26402,41.75227,9.66177,0
30.61592,24.60250,40.09077,12.36383,0.61072,34.89069,29.32062,18.77920,45.33248,0
47.22991,1.45286,8.41156,32.34544,20.17622,15.80482,43.08352,27.07559,6.62431,0
9.67779,36.99609,12.91354,14.09504,43.11147,49.49229,21.47442,39.04702,4.38512,0
49.20744,10.11792,4.42499,24.40327,45.30937,22.15139,21.63406,20.98885,38.89960,0
15.51047,18.90466,10.37426,19.34098,33.16734,35.87767,6.57638,21.78608,6.23562,0
45.64838,26.72737,1.17718,3.67249,38.09331,17.82761,31.19070,38.63600,26.81107,0
26.05487,5.26254,22.23120,6.78224,24.09300,4.25318,43.60184,49.07844,19.73560,0
7.97956,30.47698,16.67819,35.06474,45.28223,31.71464,5.53433,8.69920,9.48988,0
40.00644,19.85515,22.27549,16.02819,18.28359,30.28533,44.89874,38.89717,16.09841,0
32.62610,28.73264,10.34093,17.99063,40.44226,12.70652,31.57511,41.83697,5.12393,0
13.65245,22.99447,41.00339,2.04333,47.80134,45.17861,28.02364,23.93320,39.70770,0
9.45487,33.03049,2.58879,9.03009,28.53317,0.14172,43.58534,0.99061,31.99010,0
22.53141,25.90430,28.91813,16.17793,25.55659,5.50951,22.92666,8.75077,49.67722,0
30.30584,2.99713,4.76162,43.49865,7.48515,23.64470,41.62340,22.17783,19.80117,0
29.24254,43.67662,5.15137,11.03417,17.00917,49.85881,37.98709,36.09112,17.65745,0
17.00775,48.77529,16.19174,24.01265,39.76807,22.42910,38.70648,25.02081,16.90564,0
29.03286,2.48371,18.94061,41.26359,11.72242,4.04009,9.84511,5.32348,42.69378,0
6.49326,43.49124,4.56092,22.39926,6.62427,12.13437,48.97660,16.01821,40.65523,0
22.17575,20.11581,46.67268,22.80435,38.64046,33.76512,8.79578,29.71491,44.44442,0
22.69254,29.20386,24.04015,3.58241,38.84463,48.58033,4.19023,45.33799,25.57317,0
31.42536,9.25223,29.44115,39.23294,42.28058,17.77598,38.91354,22.40025,1.65819,0
15.18450,28.93629,3.45325,1.54111,34.49736,43.37667,35.26670,22.76570,21.47454,0
32.19702,39.72752,20.77170,24.06899,47.45233,18.82570,48.42777,39.73547,18.46678,0
35.20844,40.08858,38.72135,23.44463,9.72469,47.18983,6.19103,0.65241,29.80469,0
16.33935,37.76986,24.77034,39.79553,21.04474,43.70199,26.52595,23.76927,30.20722,0
4.30569,17.05016,22.33468,38.98490,13.31785,49.46854,0.17259,48.86243,19.67512,0
49.16596,15.92610,32.17468,2.41687,8.46366,7.99367,22.87453,41.57844,24.02312,0
15.89604,32.23409,5.24928,46.57386,11.58898,32.22586,38.94577,36.03733,28.51628,0
46.27252,30.71954,26.60103,6.96939,6.92413,7.19605,24.14564,5.85450,30.54573,0
44.97151,0.84602,32.21351,44.07128,30.08314,7.80573,20.24827,5.24288,40.34946,0
35.08420,47.04702,47.45131,24.21451,15.98077,21.92606,30.11710,19.74349,20.49917,0
13.57273,40.63713,15.64659,35.97171,1.26086,16.73415,23.58252,30.03898,13.19463,0
46.62655,43.32535,12.39434,16.10773,35.02564,33.76384,41.58702,38.25612,13.32356,0
14.18986,26.10157,13.24532,38.63988,3.47076,12.95581,36.90559,24.96371,26.55283,0
3.87335,8.90744,21.67738,11.35426,1.73457,20.88569,45.64792,36.93187,34.28981,0
35.53822,33.01622,27.63059,11.41026,46.25043,36.10671,15.15759,15.07926,8.39315,0
19.71295,8.15700,28.90156,12.98248,29.00853,19.58762,12.20974,18.88566,31.31202,0
17.14960,49.13476,42.11053,40.70655,27.63217,49.15578,29.07660,48.05499,20.04373,0
8.81593,8.97152,1.86499,2.66157,13.40183,1.96023,36.81025,46.48711,33.72664,0
13.12546,14.53090,33.28994,14.24461,13.95210,25.87302,43.85590,4.35470,23.98315,0
27.10388,28.28016,44.84278,36.83943,40.33223,13.23778,14.97299,26.40235,4.14199,0
25.69256,31.18133,13.76185,44.19374,19.39674,16.98163,0.47731,4.26687,42.66351,0
49.44943,23.16006,23.44824,32.70266,36.20616,9.22349,11.44754,49.13562,2.08636,0
4.10541,42.25498,39.00839,10.81467,18.80700,22.02869,25.95226,17.62772,4.68115,0
4.07776,45.20225,30.19954,27.46783,3.01107,24.30586,26.49389,2.91868,33.87258,0
1.83970,4.84253,39.24389,27.53317,46.45510,20.67102,7.83681,27.01230,21.37124,0
48.79693,39.55962,4.84049,44.68409,19.85087,4.20864,48.44975,14.97748,27.08696,0
5.05483,10.03490,30.24107,13.83086,2.92453,14.47745,0.93144,17.34858,19.45337,0
16.94449,48.06710,40.44844,10.27957,27.76897,9.19020,33.58940,33.65897,2.62040,0
4.28589,9.54289,13.74385,1.26104,14.51148,13.64186,35.61664,33.23163,13.48323,0
39.72103,43.92261,45.12509,49.01958,18.39136,30.37490,38.04289,45.53614,28.32906,0
41.86419,3.92825,29.79419,44.08332,25.91215,39.40321,48.30196,41.79631,25.94588,0
49.15069,27.74426,9.25393,39.84604,10.48457,22.62929,22.39715,7.05377,41.80269,0
0.51461,15.58379,24.10470,44.03169,6.74050,3.18181,9.61636,28.35555,7.44205,0
14.99646,45.37813,23.58467,30.45880,29.83066,48.41330,15.24471,22.63577,16.80826,0
18.77296,37.91154,2.47410,24.68926,41.74927,24.42475,40.85706,37.74955,48.05175,0
26.04099,30.13568,10.06391,36.35108,49.95775,27.29426,42.14209,12.62947,25.01348,0
43.25752,21.02802,31.89226,22.21367,25.10947,43.88801,18.02130,3.23244,42.61628,0
28.37103,21.12488,36.08622,32.33927,11.03603,19.66787,36.96854,4.61241,36.10760,0
46.37666,48.36854,31.61319,30.32078,33.79007,2.02131,3.27792,25.48951,49.29708,0
1.87811,5.76666,10.85863,8.26025,38.05323,7.40893,10.00410,22.95496,15.21658,0
24.96158,3.76245,31.23255,35.50443,34.52225,12.16013,5.27388,13.74434,22.45627,0
30.77799,38.41549,44.59243,45.50010,15.58410,30.81275,19.43780,41.87842,25.11204,0
28.10846,27.07754,38.41978,10.55749,46.92864,22.49706,15.82112,13.36620,39.31753,0
46.11585,41.43512,26.68668,25.42265,24.62269,19.95207,17.19078,19.72601,16.48906,0
13.68925,37.07864,48.61458,19.34024,42.75172,13.89911,30.73620,26.45374,25.04063,0
15.71077,23.66186,18.83806,46.83766,17.69075,8.56967,4.83137,42.63872,48.11154,0
44.31621,26.51689,39.92519,9.16787,48.33615,21.72251,40.90030,6.73320,32.97389,0
39.23292,47.55549,44.06471,47.61638,25.28832,16.56705,46.74240,38.05778,38.44783,0
44.09908,5.32811,0.39713,16.12560,1.49961,24.66706,35.43901,25.07591,7.01199,0
5.83764,13.31918,20.69851,47.33058,13.65597,24.60850,10.19290,1.80647,3.43638,0
42.97549,14.65938,23.05723,29.94405,0.72840,29.78696,17.78522,43.39629,1.14094,0
49.53789,8.26867,30.37381,5.41221,29.33027,49.47632,38.55005,33.66468,16.21720,0
43.27867,5.24448,44.90236,1.69681,16.16001,8.71003,49.24846,46.74470,0.25505,0
8.64384,11.52392,23.65115,19.66263,48.27659,27.46710,6.08718,37.12565,37.13457,0
23.51245,3.95647,2.41533,31.48065,45.29955,49.50250,41.38657,15.92996,46.68573,0
33.65014,29.26460,24.00731,43.16922,32.14222,43.19126,37.63716,47.28295,43.44653,0
2.01910,18.95298,7.81308,23.44589,47.71145,20.40082,36.97983,35.29061,42.13106,0
24.35652,28.94893,41.97491,26.99577,3.33305,10.65638,30.10135,34.20132,28.62684,0
15.00385,13.26654,49.10633,41.27847,5.70188,14.67130,0.73177,44.76444,30.60208,0
43.16097,23.00185,40.11369,35.98099,14.61578,14.10510,2.37846,34.86945,16.79491,0
40.27916,44.32276,7.66279,18.08371,7.98510,20.33689,18.47920,31.21820,31.82190,0
25.85880,37.21804,26.72501,2.38293,14.33714,47.50850,12.33625,24.25106,12.72045,0
39.50109,27.79258,24.96774,1.02586,25.77689,13.94958,30.45338,4.94459,47.24257,0
30.92907,33.07667,15.98600,44.95049,29.79954,22.72535,6.60385,19.97468,8.83376,0
34.51469,25.06550,26.18868,32.59914,43.72003,39.70423,22.70331,18.12080,15.43893,0
21.50043,16.93339,43.43414,33.93589,42.55532,27.29924,17.39022,41.26039,47.43203,0
44.86652,35.39872,25.51999,29.75463,38.04318,11.16283,38.90735,48.38944,18.35539,0
9.11843,15.01954,49.38931,26.93110,11.86419,35.11824,12.52319,6.23276,4.66915,0
49.76737,12.29983,4.07591,11.46377,21.15811,45.92138,39.17318,7.81190,2.27108,0
47.48331,13.71085,36.20979,3.95273,36.42817,34.65844,43.94643,13.78633,37.05144,0
29.83216,38.98877,6.70183,14.13046,18.71833,49.21450,47.40714,7.07512,46.95599,0
18.78829,32.98668,4.52720,29.09325,23.09274,42.01130,7.06759,19.85548,28.90972,0
45.69184,30.05276,38.46300,43.94706,15.71339,15.46854,6.96634,9.93221,5.29690,0
13.96085,3.74172,1.24473,33.06521,49.83540,42.32148,31.99555,25.72853,46.16039,0
10.67020,28.43275,45.96351,10.75528,45.42548,9.48411,45.90478,48.60777,6.03093,0
20.74249,43.36124,2.07394,22.97213,42.44891,29.61083,5.06375,24.40442,23.79265,0
39.32416,38.73904,3.94788,28.59409,9.70479,25.08843,25.67798,21.30744,9.29293,0
14.68689,46.28357,6.39984,45.04277,0.86732,36.23992,19.38994,45.29392,49.11292,0
36.84444,45.32706,42.68957,1.97057,35.13853,35.14798,42.15669,8.02751,41.48743,0
47.49304,13.54115,24.84107,40.28144,10.97686,45.21990,27.06346,37.91170,16.95840,0
40.43534,17.17779,31.78735,39.86293,16.34044,31.99071,17.22251,36.86644,37.44783,0
40.36057,48.20203,27.98029,37.28899,44.65715,6.20200,21.76323,19.83436,6.82196,0
24.73644,19.50053,1.18606,10.09252,39.68661,22.97992,46.52481,11.23950,24.91552,0
20.38917,17.94378,11.63344,37.02156,39.14106,43.58463,44.48160,22.88100,23.14191,0
28.56123,4.75175,35.22482,41.47289,27.44638,49.86399,11.44246,23.45442,2.52192,0
16.17187,28.86997,10.49001,39.13463,12.61543,14.26629,12.39210,5.07981,39.52225,0
10.12355,22.41087,9.54644,46.70552,7.02394,7.56376,43.89028,12.41165,21.82005,0
9.09450,23.68794,29.52494,1.45580,12.36975,12.81247,37.49262,26.25013,36.68545,0
37.84919,28.60435,41.72683,22.09525,32.47055,43.95714,43.45749,4.27428,12.67753,0
18.45199,29.11303,19.88954,27.68672,40.76458,5.08044,36.41077,39.34514,33.52974,0
49.10065,3.67376,20.75581,10.25767,33.99653,48.42892,37.26511,20.24279,31.93406,0
30.59101,15.75342,0.35259,18.53978,36.95995,21.55441,47.60632,43.87761,40.36901,0
20.85186,20.23394,40.99699,6.55586,41.01178,18.18686,5.06357,46.44397,42.99553,0
1.51853,8.09432,26.22303,39.96973,35.16945,42.60561,37.51240,13.12978,10.12203,0
12.83962,14.96447,2.46786,35.98990,20.62312,22.77081,33.51940,35.35747,10.29473,0
33.01299,4.42591,16.56532,36.06406,11.08284,4.02728,14.62312,29.14943,45.62634,0
16.82727,13.13924,38.09298,5.08475,12.11351,22.50814,17.52105,42.56499,35.52435,0
33.92882,16.83025,19.71693,40.28750,33.56276,14.45085,39.13572,31.80948,35.00680,0
37.22971,17.95983,20.26273,21.66813,35.35814,45.42200,32.19295,23.10215,48.55637,0
31.53372,32.60900,10.63065,5.21077,18.50711,13.50776,15.38249,46.76420,9.03465,0
42.01930,13.67597,10.15190,39.69963,31.61037,41.49838,44.80047,32.46509,41.49796,0
8.37565,49.07812,44.56720,3.42008,2.17754,47.06188,32.22738,2.07924,15.54586,0
6.11246,7.20615,41.61226,3.79891,41.44260,1.36051,46.78420,14.22658,12.70920,0
18.74555,35.67657,21.71712,39.70172,1.58101,19.48027,31.12537,9.07721,0.61262,0
26.33653,28.11909,7.29427,8.73112,19.49593,28.83689,10.61361,20.87910,49.72549,0
3.18134,20.26479,28.77671,47.20511,5.62350,2.21423,34.52966,19.09450,28.48873,0
36.93359,44.22201,12.51075,5.75953,37.44450,29.84877,11.44318,9.03824,11.83200,0
31.06263,43.19502,4.72286,12.04554,26.07383,34.58041,16.31127,20.35642,10.77542,0
18.93482,25.03717,36.09167,47.94894,42.21129,37.26160,39.47573,41.86651,6.25822,0
47.42017,41.88484,7.83521,21.27456,34.37230,43.67613,31.44837,33.53244,3.74837,0
26.98147,2.22075,17.23724,44.44685,15.79546,15.71137,8.26870,23.84587,27.93885,0
18.37221,44.07454,37.43614,22.29364,5.13713,19.67297,48.92194,37.00363,6.30883,0
1.81281,23.57369,24.46162,7.62515,41.91984,25.98573,39.78935,23.55727,29.53231,0
42.96232,25.46356,21.22419,6.43417,18.81093,11.29791,16.37245,42.63945,38.61388,0
49.57405,47.81820,33.94277,2.12692,40.66620,18.45655,43.86132,33.03850,16.46751,0
12.69262,34.09715,10.01976,30.30599,28.04052,41.95724,5.21735,46.84294,21.57486,0
16.95307,14.67436,8.44471,12.52037,28.77402,35.57130,7.83308,22.67399,48.02839,0
17.36960,16.20937,29.24726,13.40164,8.22229,48.37050,10.87959,33.74850,28.25059,0
15.06227,14.99109,7.26290,34.12242,3.21153,24.04914,30.59346,15.49391,29.07649,0
3.99962,40.97184,15.57004,36.41843,32.00177,12.56683,35.40753,47.81380,35.73104,0
41.67822,10.89707,36.35332,30.28999,4.76928,7.46624,30.12447,21.06167,10.53979,0
35.31946,19.84204,39.60534,49.40997,40.17160,13.93001,3.49083,4.29638,43.14813,0
0.23424,2.14125,44.16758,14.18349,17.73048,38.36737,39.83698,42.12766,34.08203,zap
18.96550,46.93041,29.32000,34.54855,0.36491,13.78328,39.38626,3.50626,2.67677,0
28.25617,39.69750,24.26287,28.40310,34.42754,48.82495,24.22902,31.55080,5.68397,0
21.66679,35.37086,15.60657,26.91043,38.76558,19.24496,1.95675,15.00518,28.37118,0
23.15706,31.54712,10.84938,5.46308,20.52478,47.86634,18.47735,40.51104,5.53864,0
36.97287,1.27144,48.77326,47.68876,34.55938,2.85836,0.63478,5.84218,27.44197,0
17.75889,6.25446,19.59100,34.03769,33.88370,15.21268,13.65587,19.01897,12.98747,0
11.10207,3.78181,30.12297,12.53644,9.92460,1.31958,34.25613,26.71452,23.20150,0
22.14675,13.28658,12.33571,15.45192,42.11130,8.13315,0.55168,40.62751,9.26463,0
35.25649,22.93123,2.25479,36.05505,5.97498,33.83830,34.83901,11.00862,48.02602,0
25.17239,24.12761,41.51326,40.64098,35.46347,24.53870,2.87971,18.65603,12.80548,0
8.73451,43.76365,26.84901,21.24175,8.92171,29.96933,15.85326,27.71130,36.27948,0
8.31432,29.84869,2.25126,6.49389,47.03595,48.20036,3.53569,39.71162,1.51121,0
41.80187,41.44933,24.39774,40.78922,25.37531,49.57829,19.51353,14.33811,11.51041,0
12.81290,37.23297,28.80759,49.23992,17.09509,36.89181,4.16782,40.62908,15.98178,0
34.55082,17.29969,20.89716,11.52798,43.53214,31.63623,40.12320,26.50041,48.85443,0
29.77432,7.17860,0.88800,10.00307,48.65522,16.85170,41.73772,26.68724,33.30789,0
21.84191,13.46623,14.66002,18.81510,9.61715,36.34133,10.23436,45.16933,32.51751,0
31.48941,7.56935,1.91841,1.20624,47.03099,16.42227,10.53746,32.61563,40.41967,0
6.61805,1.83677,30.68628,45.08896,31.36839,44.96617,24.49779,38.79499,27.78619,0
23.55121,12.87898,27.82839,16.89424,3.04111,35.97205,37.28956,31.04409,24.63847,0
39.64742,5.37527,13.34474,45.54014,4.07989,32.44500,18.35294,27.07831,46.49812,0
46.28271,28.79316,39.44751,41.04192,25.50449,27.27796,49.81000,9.45535,30.23030,0
24.88529,21.07472,22.17218,6.70718,27.53005,2.43358,29.39637,26.73800,40.44318,0
42.78187,8.94355,26.58063,31.61714,25.09612,17.19988,26.58716,21.59403,2.08920,0
31.45960,8.24659,12.00032,26.64848,49.78500,10.77361,29.65625,11.44891,44.08081,0
24.12876,9.98600,26.45468,27.22756,12.23659,20.50075,7.37656,23.99172,7.92922,0
6.23240,49.02396,45.39696,25.36640,10.39595,4.54504,26.09191,32.69505,18.57799,0
19.66837,7.95875,14.39319,25.10740,22.02361,24.87270,45.42944,27.03790,0.83306,0
12.56644,47.40801,3.04120,8.37582,4.03648,4.87569,19.98837,4.85606,16.39162,0
6.74196,32.46590,21.05002,38.84119,19.10363,25.90204,34.57165,29.83914,26.53938,0
4.39561,40.42712,0.51044,19.11109,36.70247,18.01714,38.90693,3.74283,39.92771,0
22.46022,12.76075,34.39678,15.07293,1.88861,1.64218,47.81183,14.42891,25.20411,0
48.07039,2.47153,35.18397,42.85349,16.42390,43.06427,28.95542,38.04046,10.24980,0
7.78442,17.14872,16.89504,15.71971,47.69178,0.19352,35.82890,42.26625,20.03110,0
7.60427,20.19319,45.75252,0.58391,18.76372,39.82432,42.23483,39.72919,3.49373,0
38.34375,4.92555,10.29288,49.74833,42.56197,46.05618,18.49738,8.71813,29.24930,0
27.42290,22.06133,36.88344,24.30894,34.66352,27.71484,48.89239,37.91931,42.91621,0
14.07368,39.34410,39.57800,13.03991,5.50136,3.34616,16.79632,28.65489,19.44160,0
24.94129,4.10400,21.39728,42.11198,14.96115,7.30741,24.97416,12.64759,20.51040,0
13.78402,12.06337,6.14522,1.45469,23.32238,33.58124,4.82403,21.18592,25.51202,0
9.98542,25.78816,23.17743,8.17474,45.33589,8.84669,14.45383,11.92066,27.72738,0
22.98154,19.21737,30.87714,28.05498,34.96386,47.06672,46.93676,46.67085,31.45531,0
29.87696,41.59416,21.20885,23.07535,8.86670,47.93914,5.31997,15.69374,19.65367,0
29.38980,44.32613,13.27172,43.48777,28.27462,21.46664,34.21187,41.70553,31.42927,0
12.46796,16.06591,30.11785,28.66592,25.59767,10.02908,9.42412,39.08859,44.44774,0
16.65108,31.12230,36.58186,13.64159,27.76384,35.86914,9.37925,11.37437,16.48081,0
11.97002,5.83602,4.05671,33.17925,33.73131,16.06740,48.76032,27.11182,20.71895,0
10.02553,32.11975,11.19721,28.72606,29.77795,36.05248,34.82793,21.76898,36.00604,0
9.17481,18.82969,5.37845,15.59673,16.89708,10.63179,29.46538,28.26420,25.16072,0
3.31995,32.18071,3.99605,6.22675,18.89219,46.38238,48.21338,44.03036,36.99715,0
48.99983,18.46309,13.82895,3.51251,27.80629,26.14480,49.23260,37.74499,11.82445,0
45.87342,34.34538,38.35158,10.27908,24.83229,48.36612,20.62099,18.33022,35.90443,0
3.68515,34.79222,38.13295,20.41528,26.91868,2.28462,17.97871,31.06007,0.75243,0
3.53043,22.01587,0.69765,35.84366,44.06816,0.13630,29.63643,43.66445,48.71702,0
